STATION,DATE,HOUR,DIA,MES ,O3,NO,NO2,NOX,SO2,CO,PM10,PM2.5,IT,ET,RH,WS,WD,PP,ATM,RS,UVI,TIMESTAMP,O3_ppb,O3_8h,PM10_12h,PM25_12h,Cat_O3,Cat_PM10,Cat_PM25,Categoria_Global,Contaminante_Dominante
PIN,2024-03-15 03:00:00,3,15,3,0.007,,,,,,47.0,31.8,,,,,,,,,,2024-03-15 03:00:00,7.0,16.75,81.66666666666667,62.68181818181818,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-15 04:00:00,4,15,3,0.005,,,,,,67.0,46.9,,,,,,,,,,2024-03-15 04:00:00,5.0,14.125,78.33333333333333,61.36666666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-15 05:00:00,5,15,3,0.005,,,,,,93.0,67.0,,,,,,,,,,2024-03-15 05:00:00,5.0,11.75,75.0,57.14166666666667,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-15 06:00:00,6,15,3,0.005,,,,,,105.0,78.7,,,,,,,,,,2024-03-15 06:00:00,5.0,9.25,72.58333333333333,54.300000000000004,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-15 07:00:00,7,15,3,0.005,,,,,,146.0,110.7,,,,,,,,,,2024-03-15 07:00:00,5.0,7.875,75.91666666666667,56.81666666666666,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-15 08:00:00,8,15,3,0.007,,,,,,205.0,172.1,,,,,,,,,,2024-03-15 08:00:00,7.0,7.375,85.33333333333333,65.15833333333333,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-15 09:00:00,9,15,3,0.024,,,,,,192.0,,,,,,,,,,,2024-03-15 09:00:00,24.0,9.25,95.0,66.22727272727273,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-15 10:00:00,10,15,3,0.036,,,,,,104.0,,,,,,,,,,,2024-03-15 10:00:00,36.0,11.75,98.0,68.09,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-15 11:00:00,11,15,3,0.044,,,,,,77.0,,,,,,,,,,,2024-03-15 11:00:00,44.0,16.375,98.58333333333333,69.78888888888889,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-15 12:00:00,12,15,3,0.046,,,,,,69.0,,,,,,,,,,,2024-03-15 12:00:00,46.0,21.5,99.08333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-15 13:00:00,13,15,3,0.045,,,,,,52.0,,,,,,,,,,,2024-03-15 13:00:00,45.0,26.5,99.33333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-15 14:00:00,14,15,3,0.038,,,,,,65.0,64.3,,,,,,,,,,2024-03-15 14:00:00,38.0,30.625,101.83333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-15 15:00:00,15,15,3,0.035,,,,,,59.0,53.2,,,,,,,,,,2024-03-15 15:00:00,35.0,34.375,102.83333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-15 16:00:00,16,15,3,0.031,,,,,,89.0,83.4,,,,,,,,,,2024-03-15 16:00:00,31.0,37.375,104.66666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-15 17:00:00,17,15,3,0.027,,,,,,116.0,90.8,,,,,,,,,,2024-03-15 17:00:00,27.0,37.75,106.58333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-15 18:00:00,18,15,3,0.027,,,,,,85.0,72.0,,,,,,,,,,2024-03-15 18:00:00,27.0,36.625,104.91666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-15 19:00:00,19,15,3,0.02,,,,,,73.0,56.2,,,,,,,,,,2024-03-15 19:00:00,20.0,33.625,98.83333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-15 20:00:00,20,15,3,0.011,,,,,,89.0,67.2,,,,,,,,,,2024-03-15 20:00:00,11.0,29.25,89.16666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-15 21:00:00,21,15,3,0.012,,,,,,85.0,59.1,,,,,,,,,,2024-03-15 21:00:00,12.0,25.125,80.25,,Buena,Mala,,Mala,PM10
PIN,2024-03-15 22:00:00,22,15,3,0.015,,,,,,70.0,49.5,,,,,,,,,,2024-03-15 22:00:00,15.0,22.25,77.41666666666667,66.1888888888889,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-15 23:00:00,23,15,3,0.013,,,,,,64.0,49.1,,,,,,,,,,2024-03-15 23:00:00,13.0,19.5,76.33333333333333,64.47999999999999,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-16 00:00:00,0,16,3,0.009,,,,,,65.0,44.0,,,,,,,,,,2024-03-16 00:00:00,9.0,16.75,76.0,62.61818181818182,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-16 01:00:00,1,16,3,0.004,,,,,,77.0,52.9,,,,,,,,,,2024-03-16 01:00:00,4.0,13.875,78.08333333333333,61.80833333333334,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-16 02:00:00,2,16,3,0.005,,,,,,96.0,66.6,,,,,,,,,,2024-03-16 02:00:00,5.0,11.125,80.66666666666667,62.0,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-16 03:00:00,3,16,3,0.005,,,,,,123.0,75.3,,,,,,,,,,2024-03-16 03:00:00,5.0,9.25,86.0,63.84166666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-16 04:00:00,4,16,3,0.006,,,,,,141.0,81.9,,,,,,,,,,2024-03-16 04:00:00,6.0,8.625,90.33333333333333,63.71666666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-16 05:00:00,5,16,3,0.006,,,,,,174.0,108.7,,,,,,,,,,2024-03-16 05:00:00,6.0,7.875,95.16666666666667,65.20833333333333,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-16 06:00:00,6,16,3,0.006,,,,,,181.0,108.9,,,,,,,,,,2024-03-16 06:00:00,6.0,6.75,103.16666666666667,68.28333333333333,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-16 07:00:00,7,16,3,0.007,,,,,,200.0,125.0,,,,,,,,,,2024-03-16 07:00:00,7.0,6.0,113.75,74.01666666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-16 08:00:00,8,16,3,0.007,,,,,,150.0,108.4,,,,,,,,,,2024-03-16 08:00:00,7.0,5.75,118.83333333333333,77.45,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-16 09:00:00,9,16,3,0.018,,,,,,91.0,78.8,,,,,,,,,,2024-03-16 09:00:00,18.0,7.5,119.33333333333333,79.09166666666667,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-16 10:00:00,10,16,3,0.036,,,,,,60.0,,,,,,,,,,,2024-03-16 10:00:00,36.0,11.375,118.5,81.78181818181818,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-16 11:00:00,11,16,3,0.048,,,,,,46.0,,,,,,,,,,,2024-03-16 11:00:00,48.0,16.75,117.0,85.05,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-16 12:00:00,12,16,3,0.05,,,,,,45.0,,,,,,,,,,,2024-03-16 12:00:00,50.0,22.25,115.33333333333333,89.61111111111111,Buena,Mala,Muy Mala,Muy Mala,PM25
PIN,2024-03-16 13:00:00,13,16,3,0.05,,,,,,41.0,,,,,,,,,,,2024-03-16 13:00:00,50.0,27.75,112.33333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-16 14:00:00,14,16,3,0.042,,,,,,45.0,45.9,,,,,,,,,,2024-03-16 14:00:00,42.0,32.25,108.08333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-16 15:00:00,15,16,3,0.035,,,,,,82.0,,,,,,,,,,,2024-03-16 15:00:00,35.0,35.75,104.66666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-16 16:00:00,16,16,3,0.029,,,,,,107.0,100.8,,,,,,,,,,2024-03-16 16:00:00,29.0,38.5,101.83333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-16 17:00:00,17,16,3,0.026,,,,,,115.0,,,,,,,,,,,2024-03-16 17:00:00,26.0,39.5,96.91666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-16 18:00:00,18,16,3,0.027,,,,,,91.0,89.5,,,,,,,,,,2024-03-16 18:00:00,27.0,38.375,89.41666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-16 19:00:00,19,16,3,0.022,,,,,,71.0,53.1,,,,,,,,,,2024-03-16 19:00:00,22.0,35.125,78.66666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-16 20:00:00,20,16,3,0.019,,,,,,71.0,49.3,,,,,,,,,,2024-03-16 20:00:00,19.0,31.25,72.08333333333333,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-16 21:00:00,21,16,3,0.013,,,,,,73.0,47.5,,,,,,,,,,2024-03-16 21:00:00,13.0,26.625,70.58333333333333,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-16 22:00:00,22,16,3,0.011,,,,,,76.0,50.0,,,,,,,,,,2024-03-16 22:00:00,11.0,22.75,71.91666666666667,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-16 23:00:00,23,16,3,0.009,,,,,,67.0,40.5,,,,,,,,,,2024-03-16 23:00:00,9.0,19.5,73.66666666666667,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-17 00:00:00,0,17,3,0.006,,,,,,58.0,35.0,,,,,,,,,,2024-03-17 00:00:00,6.0,16.625,74.75,56.84444444444445,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-17 01:00:00,1,17,3,0.005,,,,,,56.0,41.5,,,,,,,,,,2024-03-17 01:00:00,5.0,14.0,76.0,55.31,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-17 02:00:00,2,17,3,0.005,,,,,,65.0,48.8,,,,,,,,,,2024-03-17 02:00:00,5.0,11.25,77.66666666666667,55.6,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-17 03:00:00,3,17,3,0.004,,,,,,71.0,54.2,,,,,,,,,,2024-03-17 03:00:00,4.0,9.0,76.75,55.47272727272727,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-17 04:00:00,4,17,3,0.005,,,,,,87.0,53.8,,,,,,,,,,2024-03-17 04:00:00,5.0,7.25,75.08333333333333,51.2,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-17 05:00:00,5,17,3,0.007,,,,,,136.0,93.2,,,,,,,,,,2024-03-17 05:00:00,7.0,6.5,76.83333333333333,54.70000000000001,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-17 06:00:00,6,17,3,0.005,,,,,,143.0,92.4,,,,,,,,,,2024-03-17 06:00:00,5.0,5.75,81.16666666666667,54.94166666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-17 07:00:00,7,17,3,0.005,,,,,,122.0,72.2,,,,,,,,,,2024-03-17 07:00:00,5.0,5.25,85.41666666666667,56.53333333333333,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-17 08:00:00,8,17,3,0.008,,,,,,125.0,94.8,,,,,,,,,,2024-03-17 08:00:00,8.0,5.5,89.91666666666667,60.32500000000001,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-17 09:00:00,9,17,3,0.018,,,,,,100.0,,,,,,,,,,,2024-03-17 09:00:00,18.0,7.125,92.16666666666667,61.4909090909091,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-17 10:00:00,10,17,3,0.034,,,,,,44.0,,,,,,,,,,,2024-03-17 10:00:00,34.0,10.75,89.5,62.64000000000001,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-17 11:00:00,11,17,3,0.036,,,,,,38.0,,,,,,,,,,,2024-03-17 11:00:00,36.0,14.75,87.08333333333333,65.10000000000001,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-17 12:00:00,12,17,3,0.027,,,,,,39.0,,,,,,,,,,,2024-03-17 12:00:00,27.0,17.5,85.5,,Buena,Mala,,Mala,PM10
PIN,2024-03-17 13:00:00,13,17,3,0.03,,,,,,47.0,,,,,,,,,,,2024-03-17 13:00:00,30.0,20.375,84.75,,Buena,Mala,,Mala,PM10
PIN,2024-03-17 14:00:00,14,17,3,0.028,,,,,,52.0,49.3,,,,,,,,,,2024-03-17 14:00:00,28.0,23.25,83.66666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-17 15:00:00,15,17,3,0.028,,,,,,74.0,73.9,,,,,,,,,,2024-03-17 15:00:00,28.0,26.125,83.91666666666667,,Buena,Mala,,Mala,PM10
PIN,2024-03-17 16:00:00,16,17,3,0.03,,,,,,47.0,,,,,,,,,,,2024-03-17 16:00:00,30.0,28.875,80.58333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-17 17:00:00,17,17,3,0.029,,,,,,31.0,,,,,,,,,,,2024-03-17 17:00:00,29.0,30.25,71.83333333333333,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-17 18:00:00,18,17,3,0.025,,,,,,48.0,,,,,,,,,,,2024-03-17 18:00:00,25.0,29.125,63.916666666666664,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-17 19:00:00,19,17,3,0.017,,,,,,57.0,,,,,,,,,,,2024-03-17 19:00:00,17.0,26.75,58.5,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-17 20:00:00,20,17,3,0.017,,,,,,35.0,26.5,,,,,,,,,,2024-03-17 20:00:00,17.0,25.5,51.0,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-17 21:00:00,21,17,3,0.012,,,,,,46.0,28.8,,,,,,,,,,2024-03-17 21:00:00,12.0,23.25,46.5,,Buena,Buena,,Buena,"O3, PM10"
PIN,2024-03-17 22:00:00,22,17,3,0.012,,,,,,48.0,25.8,,,,,,,,,,2024-03-17 22:00:00,12.0,21.25,46.833333333333336,,Buena,Buena,,Buena,"O3, PM10"
PIN,2024-03-17 23:00:00,23,17,3,0.012,,,,,,58.0,33.1,,,,,,,,,,2024-03-17 23:00:00,12.0,19.25,48.5,,Buena,Buena,,Buena,"O3, PM10"
PIN,2024-03-18 00:00:00,0,18,3,0.007,,,,,,44.0,35.0,,,,,,,,,,2024-03-18 00:00:00,7.0,16.375,48.916666666666664,,Buena,Buena,,Buena,"O3, PM10"
PIN,2024-03-18 01:00:00,1,18,3,0.005,,,,,,54.0,39.8,,,,,,,,,,2024-03-18 01:00:00,5.0,13.375,49.5,,Buena,Buena,,Buena,"O3, PM10"
PIN,2024-03-18 02:00:00,2,18,3,0.004,,,,,,71.0,47.1,,,,,,,,,,2024-03-18 02:00:00,4.0,10.75,51.083333333333336,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-18 03:00:00,3,18,3,0.005,,,,,,72.0,51.6,,,,,,,,,,2024-03-18 03:00:00,5.0,9.25,50.916666666666664,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-18 04:00:00,4,18,3,0.005,,,,,,103.0,64.4,,,,,,,,,,2024-03-18 04:00:00,5.0,7.75,55.583333333333336,39.12222222222223,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-18 05:00:00,5,18,3,0.005,,,,,,100.0,67.3,,,,,,,,,,2024-03-18 05:00:00,5.0,6.875,61.333333333333336,41.940000000000005,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-18 06:00:00,6,18,3,0.005,,,,,,111.0,74.9,,,,,,,,,,2024-03-18 06:00:00,5.0,6.0,66.58333333333333,44.93636363636364,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-18 07:00:00,7,18,3,0.007,,,,,,138.0,104.0,,,,,,,,,,2024-03-18 07:00:00,7.0,5.375,73.33333333333333,49.85833333333334,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-18 08:00:00,8,18,3,0.009,,,,,,146.0,121.3,,,,,,,,,,2024-03-18 08:00:00,9.0,5.625,82.58333333333333,57.75833333333333,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-18 09:00:00,9,18,3,0.023,,,,,,69.0,,,,,,,,,,,2024-03-18 09:00:00,23.0,7.875,84.5,60.39090909090908,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-18 10:00:00,10,18,3,0.036,,,,,,44.0,,,,,,,,,,,2024-03-18 10:00:00,36.0,11.875,84.16666666666667,63.85,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-18 11:00:00,11,18,3,0.043,,,,,,42.0,,,,,,,,,,,2024-03-18 11:00:00,43.0,16.625,82.83333333333333,67.26666666666667,Buena,Mala,Mala,Mala,"PM10, PM25"
PIN,2024-03-18 12:00:00,12,18,3,0.034,,,,,,52.0,,,,,,,,,,,2024-03-18 12:00:00,34.0,20.25,83.5,,Buena,Mala,,Mala,PM10
PIN,2024-03-18 13:00:00,13,18,3,0.037,,,,,,87.0,,,,,,,,,,,2024-03-18 13:00:00,37.0,24.25,86.25,,Buena,Mala,,Mala,PM10
PIN,2024-03-18 14:00:00,14,18,3,0.036,,,,,,48.0,,,,,,,,,,,2024-03-18 14:00:00,36.0,28.125,84.33333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-18 15:00:00,15,18,3,0.038,,,,,,41.0,38.3,,,,,,,,,,2024-03-18 15:00:00,38.0,32.0,81.75,,Buena,Mala,,Mala,PM10
PIN,2024-03-18 16:00:00,16,18,3,0.038,,,,,,32.0,29.3,,,,,,,,,,2024-03-18 16:00:00,38.0,35.625,75.83333333333333,,Buena,Mala,,Mala,PM10
PIN,2024-03-18 17:00:00,17,18,3,0.037,,,,,,42.0,40.1,,,,,,,,,,2024-03-18 17:00:00,37.0,37.375,71.0,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-18 18:00:00,18,18,3,0.029,,,,,,46.0,,,,,,,,,,,2024-03-18 18:00:00,29.0,36.5,65.58333333333333,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-18 19:00:00,19,18,3,0.027,,,,,,46.0,43.8,,,,,,,,,,2024-03-18 19:00:00,27.0,34.5,57.916666666666664,,Buena,Aceptable,,Aceptable,PM10
PIN,2024-03-18 20:00:00,20,18,3,0.024,,,,,,40.0,29.4,,,,,,,,,,2024-03-18 20:00:00,24.0,33.25,49.083333333333336,,Buena,Buena,,Buena,"O3, PM10"
PIN,2024-03-18 21:00:00,21,18,3,0.02,,,,,,48.0,37.4,,,,,,,,,,2024-03-18 21:00:00,20.0,31.125,47.333333333333336,,Buena,Buena,,Buena,"O3, PM10"
PIN,2024-03-18 22:00:00,22,18,3,0.011,,,,,,40.0,31.1,,,,,,,,,,2024-03-18 22:00:00,11.0,28.0,47.0,,Buena,Buena,,Buena,"O3, PM10"
PIN,2024-03-18 23:00:00,23,18,3,0.01,,,,,,68.0,38.4,,,,,,,,,,2024-03-18 23:00:00,10.0,24.5,49.166666666666664,,Buena,Buena,,Buena,"O3, PM10"
PIN,2024-03-19 00:00:00,0,19,3,0.007,,,,,,70.0,50.6,,,,,,,,,,2024-03-19 00:00:00,7.0,20.625,50.666666666666664,37.599999999999994,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-19 01:00:00,1,19,3,0.009,,,,,,88.0,77.6,,,,,,,,,,2024-03-19 01:00:00,9.0,17.125,50.75,41.6,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-19 02:00:00,2,19,3,0.011,,,,,,67.0,54.3,,,,,,,,,,2024-03-19 02:00:00,11.0,14.875,52.333333333333336,42.75454545454546,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-19 03:00:00,3,19,3,0.008,,,,,,58.0,51.9,,,,,,,,,,2024-03-19 03:00:00,8.0,12.5,53.75,43.99090909090909,Buena,Aceptable,Aceptable,Aceptable,"PM10, PM25"
PIN,2024-03-19 04:00:00,4,19,3,0.006,,,,,,120.0,86.5,,,,,,,,,,2024-03-19 04:00:00,6.0,10.25,61.083333333333336,49.19090909090908,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-19 05:00:00,5,19,3,0.006,,,,,,134.0,96.6,,,,,,,,,,2024-03-19 05:00:00,6.0,8.5,68.75,54.32727272727273,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-19 06:00:00,6,19,3,0.005,,,,,,114.0,81.7,,,,,,,,,,2024-03-19 06:00:00,5.0,7.75,74.41666666666667,56.60833333333333,Buena,Aceptable,Mala,Mala,PM25
PIN,2024-03-19 07:00:00,7,19,3,0.006,,,,,,132.0,101.1,,,,,,,,,,2024-03-19 07:00:00,6.0,7.25,81.58333333333333,61.38333333333333,Buena,Mala,Mala,Mala,"PM10, PM25"
